"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"3938" "NMG90_20955" 1093.91986308308 0.140459729565115 0.177926611214768 0.789425081533037 0.429863601298799 0.99588490034801 "pdgA" "K22278" "peptidoglycan-N-acetylglucosamine deacetylase" "NULL" "NULL" "NULL" "NULL" "PF01522.20" "Polysacc_deac_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0726" "CDA1" "Predicted xylanase/chitin deacetylase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3939" "NMG90_20960" 79.6297754501659 0.519793995385133 0.329066206495522 1.57960308632362 0.114197792023389 0.99588490034801 "TC.NSS" "K03308" "neurotransmitter:Na+ symporter, NSS family" "NULL" "NULL" "NULL" "NULL" "PF00209.17" "SNF" "-" "NULL" "NULL" "NULL" "NULL" "COG0733" "COG0733" "Na+-dependent transporters of the SNF family" "General function prediction only" "KOG3660" "KOG3660" "Sodium-neurotransmitter symporter" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3940" "NMG90_20965" 1642.20315246355 -0.0527334936150974 0.228053524348456 -0.231232969390654 0.817133818088342 0.99588490034801 "NULL" "NULL" "polysaccharide biosynthesis family protein" "NULL" "NULL" "NULL" "NULL" "PF01943.16" "Polysacc_synt" "-" "NULL" "NULL" "NULL" "NULL" "COG2244" "RfbX" "Membrane protein involved in the export of O-antigen and teichoic acid" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3941" "NMG90_20970" 3682.26375244211 0.0428600179520875 0.147424640461183 0.290724927786903 0.77126170505995 0.99588490034801 "NULL" "NULL" "nucleotidyltransferase domain protein" "NULL" "NULL" "NULL" "NULL" "PF13228.5" "DUF4037" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3942" "NMG90_20975" 2458.38692243011 0.139404603621745 0.197583073974573 0.705549320685664 0.480468450144185 0.99588490034801 "NULL" "NULL" "acetyltransferase family protein" "NULL" "NULL" "NULL" "NULL" "PF13302.6" "Acetyltransf_3" "-" "NULL" "NULL" "NULL" "NULL" "COG3981" "COG3981" "Predicted acetyltransferase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3943" "NMG90_20980" 5831.60699665246 0.133712629226458 0.191185656980825 0.699386299882678 0.484310647307419 0.99588490034801 "cysK" "K01738" "cysteine synthase" "M00021" "Cysteine biosynthesis, serine => cysteine" "ko00270==ko00920==ko01100==ko01110==ko01120==ko01200==ko01230" "Cysteine and methionine metabolism==Sulfur metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism==Biosynthesis of amino acids" "PF00291.24" "PALP" "-" "NULL" "NULL" "NULL" "NULL" "COG0031" "CysK" "Cysteine synthase" "Amino acid transport and metabolism" "KOG1252" "KOG1252" "Cystathionine beta-synthase and related enzymes" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3944" "NMG90_20985" 5286.69929938103 0.131420975380108 0.169156623946634 0.776918883304084 0.437206629583269 0.99588490034801 "fsr" "K08223" "MFS transporter, FSR family, fosmidomycin resistance protein" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "COG2271" "UhpC" "Sugar phosphate permease" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3945" "NMG90_20990" 850.881255294024 -0.314157193448962 0.260558596889111 -1.20570649826865 0.227930678543953 0.99588490034801 "hflX" "K03665" "GTPase" "NULL" "NULL" "NULL" "NULL" "PF16360.4" "GTP-bdg_M" "-" "NULL" "NULL" "NULL" "NULL" "COG2262" "HflX" "GTPases" "General function prediction only" "KOG0410" "KOG0410" "Predicted GTP binding protein" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3946" "NMG90_21000" 24271.6522659178 -0.232390503916098 0.24798734198782 -0.937106313787224 0.348703874019785 0.99588490034801 "fabH" "K00648" "3-oxoacyl-[acyl-carrier-protein] synthase III" "M00082" "Fatty acid biosynthesis, initiation" "ko00061==ko01100==ko01212" "Fatty acid biosynthesis==Metabolic pathways==Fatty acid metabolism" "PF08545.9" "ACP_syn_III" "-" "NULL" "NULL" "NULL" "NULL" "COG0332" "FabH" "3-oxoacyl-" "acyl-carrier-protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3947" "NMG90_21005" 1479.24143272268 -0.0592446686973188 0.18057763995377 -0.328084189783886 0.742848007716096 0.99588490034801 "NULL" "NULL" "sugar (and other) transporter family protein" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3948" "NMG90_21010" 45.7470665514045 -0.270289418533859 0.412186541829997 -0.655745375222216 0.511987968285333 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF10823.7" "DUF2568" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3949" "NMG90_21015" 2506.43522575058 -0.0192356792093207 0.126878723113954 -0.151606815841332 0.879497057290081 0.99588490034801 "NULL" "NULL" "pap Polyphosphate:AMP phosphotransferase" "NULL" "NULL" "NULL" "NULL" "PF03976.13" "PPK2" "-" "NULL" "NULL" "NULL" "NULL" "COG2326" "COG2326" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3950" "NMG90_21020" 267.218848777086 0.107004679563294 0.232741367049527 0.459757888852321 0.645690012857049 0.99588490034801 "NULL" "NULL" "putative membrane protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3951" "NMG90_21025" 1253.59885885806 0.144528200793469 0.141537894397208 1.02112724941257 0.307194154381523 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3952" "NMG90_21030" 310.524201730923 -0.040218265988358 0.184610899214209 -0.217854233739968 0.827542686823336 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3953" "NMG90_21035" 1292.94703349515 0.168974552682061 0.231565094029097 0.729706493072866 0.465569611344456 0.99588490034801 "NULL" "NULL" "major Facilitator Superfamily protein" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3954" "NMG90_21040" 4094.53713787065 -0.122299446731469 0.124150258122539 -0.985092166387259 0.324578800887127 0.99588490034801 "NULL" "NULL" "mannosyl-glycoendo-beta-N-acetylglucosaminidase family protein" "NULL" "NULL" "NULL" "NULL" "PF01832.19" "Glucosaminidase" "-" "NULL" "NULL" "NULL" "NULL" "COG4193" "LytD" "Beta- N-acetylglucosaminidase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3955" "NMG90_21045" 37562.4522229887 0.163209092271037 0.16828171492045 0.969856364657255 0.332118092913205 0.99588490034801 "amiABC" "K01448" "N-acetylmuramoyl-L-alanine amidase" "NULL" "NULL" "ko01503" "Cationic antimicrobial peptide (CAMP) resistance" "PF01520.17" "Amidase_3" "-" "NULL" "NULL" "NULL" "NULL" "COG0860" "AmiC" "N-acetylmuramoyl-L-alanine amidase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3956" "NMG90_21050" 1735.76316983721 0.031270750818277 0.174371411064603 0.179334161645864 0.857675324518691 0.99588490034801 "mutT, NUDT15, MTH2" "K03574" "8-oxo-dGTP diphosphatase" "NULL" "NULL" "NULL" "NULL" "PF00293.27" "NUDIX" "-" "NULL" "NULL" "NULL" "NULL" "COG1051" "COG1051" "ADP-ribose pyrophosphatase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3957" "NMG90_21055" 865.782339850006 0.131822039241912 0.147262203490427 0.895151886345921 0.370705900525691 0.99588490034801 "NULL" "NULL" "yndJ-like family protein" "NULL" "NULL" "NULL" "NULL" "PF14158.5" "YndJ" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3958" "NMG90_21060" 314.147297421487 -0.012657398847649 0.21322950443878 -0.059360447706162 0.952665015637501 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13761.5" "DUF4166" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3959" "NMG90_21065" 674.176119639661 -0.0687247548406458 0.221575255476826 -0.310164394001267 0.756435945678268 0.99588490034801 "NULL" "NULL" "doxX-like family protein" "NULL" "NULL" "NULL" "NULL" "PF13781.5" "DoxX_3" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3960" "NMG90_21070" 3532.93954448217 0.194896060404813 0.26076221136665 0.747409141007686 0.454816629286082 0.99588490034801 "lysC" "K00928" "aspartate kinase" "M00016==M00017==M00018==M00033==M00525==M00526==M00527" "Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine==Methionine biosynthesis, apartate => homoserine => methionine==Threonine biosynthesis, aspartate => homoserine => threonine==Ectoine biosynthesis, aspartate => ectoine==Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine==Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine==Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine" "ko00260==ko00261==ko00270==ko00300==ko01100==ko01110==ko01120==ko01210==ko01230" "Glycine, serine and threonine metabolism==Monobactam biosynthesis==Cysteine and methionine metabolism==Lysine biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF00696.27" "AA_kinase" "-" "NULL" "NULL" "NULL" "NULL" "COG0527" "LysC" "Aspartokinases" "Amino acid transport and metabolism" "KOG0456" "KOG0456" "Aspartate kinase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3961" "NMG90_21075" 302.912051465335 0.131629134273429 0.178359592482766 0.737998626489054 0.460515283780272 0.99588490034801 "NULL" "NULL" "glyoxalase-like domain protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3962" "NMG90_21090" 85.7209581338776 -0.226753261053419 0.287792092822303 -0.787906501633551 0.430751397884065 0.99588490034801 "SCO1" "K07152" "protein SCO1" "NULL" "NULL" "NULL" "NULL" "PF02630.13" "SCO1-SenC" "-" "NULL" "NULL" "NULL" "NULL" "COG1999" "COG1999" "Uncharacterized protein SCO1/SenC/PrrC, involved in biogenesis of respiratory and photosynthetic systems" "General function prediction only" "KOG2792" "KOG2792" "Putative cytochrome C oxidase assembly protein" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3963" "NMG90_21095" 182.933626345736 0.0607152338207137 0.288033621440474 0.210792175986516 0.833049444035865 0.99588490034801 "NULL" "NULL" "bdbD disulfide bond formation protein D" "NULL" "NULL" "NULL" "NULL" "PF13462.5" "Thioredoxin_4" "-" "NULL" "NULL" "NULL" "NULL" "COG1651" "DsbG" "Protein-disulfide isomerase" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3964" "NMG90_21100" 141.652349020899 -0.0578518428437056 0.317934257913617 -0.181961652145784 0.855612820589921 0.99588490034801 "dsbB" "K03611" "protein dithiol:quinone oxidoreductase" "NULL" "NULL" "NULL" "NULL" "PF02600.15" "DsbB" "-" "NULL" "NULL" "NULL" "NULL" "COG1495" "DsbB" "Disulfide bond formation protein DsbB" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3965" "NMG90_21105" 293.868564483404 0.189917039314745 0.185601303955879 1.02325272111177 0.306188371498188 0.99588490034801 "NULL" "NULL" "lipoprotein, putative" "NULL" "NULL" "NULL" "NULL" "PF13798.5" "PCYCGC" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3966" "NMG90_21110" 85.6610137832546 0.265886743898062 0.274288665472565 0.969368323842228 0.332361450919826 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF08863.9" "YolD" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3967" "NMG90_21115" 57.0580754865461 0.0868902145811411 0.284699981506814 0.305199228047936 0.760214420306016 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3968" "NMG90_21135" 96.292857831617 0.201440536005057 0.262166017511137 0.768370126370399 0.442267323133723 0.99588490034801 "NULL" "NULL" "phosphotransferase enzyme family protein" "NULL" "NULL" "NULL" "NULL" "PF02958.19" "EcKinase" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3969" "NMG90_21140" 153.655298460033 0.0869912422628449 0.250820674014933 0.346826443252704 0.728721709933756 0.99588490034801 "asl" "K17810" "D-aspartate ligase" "NULL" "NULL" "NULL" "NULL" "PF15632.5" "ATPgrasp_Ter" "-" "NULL" "NULL" "NULL" "NULL" "COG3919" "COG3919" "Predicted ATP-grasp enzyme" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3970" "NMG90_21145" 173.326309257138 -0.0886821259332243 0.234798481776396 -0.377694630997139 0.705657456732186 0.99588490034801 "NULL" "NULL" "glycosyl transferases group 1 family protein" "NULL" "NULL" "NULL" "NULL" "PF00534.19" "Glycos_transf_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0438" "RfaG" "Glycosyltransferase" "Cell envelope biogenesis, outer membrane" "KOG1111" "KOG1111" "N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase" "Cell wall/membrane/envelope biogenesis, Posttranslational modification, protein turnover, chaperones, Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3971" "NMG90_21150" 38.4793806697051 -0.0804348008296975 0.366734465449778 -0.219327083782674 0.826395265666979 0.99588490034801 "NULL" "NULL" "glcNAc-PI de-N-acetylase family protein" "NULL" "NULL" "NULL" "NULL" "PF02585.16" "PIG-L" "-" "NULL" "NULL" "NULL" "NULL" "COG2120" "COG2120" "Uncharacterized proteins, LmbE homologs" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3972" "NMG90_21165" 10.2706721352178 0.0921598720503847 0.713832767247356 0.129105690126508 0.897274019623569 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3973" "NMG90_21170" 115.195839029017 0.247945573117309 0.233750688499383 1.06072660024684 0.288814167639674 0.99588490034801 "K07176" "K07176" "putative serine/threonine protein kinase" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3974" "NMG90_21175" 563.518215537795 0.119402911667148 0.192194711552685 0.621260130950156 0.53442848136557 0.99588490034801 "K07491" "K07491" "putative transposase" "NULL" "NULL" "NULL" "NULL" "PF01797.15" "Y1_Tnp" "-" "NULL" "NULL" "NULL" "NULL" "COG1943" "COG1943" "Transposase and inactivated derivatives" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3975" "NMG90_21180" 1724.53622405901 0.320680238951478 0.138514508076256 2.31513827255506 0.0206053660819666 0.99588490034801 "K07496" "K07496" "putative transposase" "NULL" "NULL" "NULL" "NULL" "PF12323.7" "HTH_OrfB_IS605" "-" "NULL" "NULL" "NULL" "NULL" "COG0675" "COG0675" "Transposase and inactivated derivatives" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3976" "NMG90_21195" 518.51931811392 0.0809568545276105 0.193844813159854 0.417637455487909 0.676212207295992 0.99588490034801 "PGAM, gpmA" "K01834" "2,3-bisphosphoglycerate-dependent phosphoglycerate mutase" "M00001==M00002==M00003" "Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate==Glycolysis, core module involving three-carbon compounds==Gluconeogenesis, oxaloacetate => fructose-6P" "ko00010==ko00260==ko00680==ko01100==ko01110==ko01120==ko01200==ko01230==ko04922==ko05230" "Glycolysis / Gluconeogenesis==Glycine, serine and threonine metabolism==Methane metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism==Biosynthesis of amino acids==Glucagon signaling pathway==Central carbon metabolism in cancer" "PF00300.21" "His_Phos_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0406" "phoE" "Broad specificity phosphatase PhoE and related phosphatases" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3977" "NMG90_21200" 16.461004512405 -0.869950661669593 0.778139413832999 -1.11798817307601 0.263572044596872 0.99588490034801 "NULL" "NULL" "conserved domain protein" "NULL" "NULL" "NULL" "NULL" "PF00269.19" "SASP" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3978" "NMG90_21205" 1339.92820644826 -0.00264037513803755 0.297369285525371 -0.00887911182008165 0.992915586852804 0.999393470833377 "liaS" "K11617" "two-component system, NarL family, sensor histidine kinase LiaS" "NULL" "NULL" "ko02020" "Two-component system" "PF07730.12" "HisKA_3" "-" "NULL" "NULL" "NULL" "NULL" "COG4585" "COG4585" "Signal transduction histidine kinase" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3979" "NMG90_21210" 76.2440061110282 -0.315454523835789 0.371943996618437 -0.84812371406387 0.396369076176441 0.99588490034801 "liaS" "K11617" "two-component system, NarL family, sensor histidine kinase LiaS" "NULL" "NULL" "ko02020" "Two-component system" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3980" "NMG90_21215" 73.5621232281432 0.232213709429247 0.26304538922593 0.882789506832215 0.377350010957509 0.99588490034801 "K07483" "K07483" "transposase" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3981" "NMG90_21225" 2456.73433424064 0.286084034595472 0.191644425554501 1.49278557812324 0.135493323594648 0.99588490034801 "NULL" "NULL" "transcriptional regulator, MerR family" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
