"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"4147" "NMG90_22180" 1795.59532208703 -0.188607633063143 0.166760928778487 -1.13100613221983 0.258052510419962 1 "NULL" "NULL" "SAP domain protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4148" "NMG90_22185" 466.300733876768 -0.198753923899155 0.360633220524276 -0.551124834285132 0.581548102328851 1 "NULL" "NULL" "mutT/NUDIX" "NULL" "NULL" "NULL" "NULL" "PF00293.27" "NUDIX" "-" "NULL" "NULL" "NULL" "NULL" "COG1051" "COG1051" "ADP-ribose pyrophosphatase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4149" "NMG90_22190" 1847.12721908158 -0.0787377413719687 0.163809011391791 -0.480667948014456 0.630752514705416 1 "AARS, alaS" "K01872" "alanyl-tRNA synthetase" "NULL" "NULL" "ko00970" "Aminoacyl-tRNA biosynthesis" "PF02272.18" "DHHA1" "-" "NULL" "NULL" "NULL" "NULL" "COG2872" "COG2872" "Predicted metal-dependent hydrolases related to alanyl-tRNA synthetase HxxxH domain" "General function prediction only" "KOG2105" "KOG2105" "Predicted metal-dependent hydrolase, contains AlaS domain" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4150" "NMG90_22195" 6386.50818211047 -0.00755627612626723 0.185306021452539 -0.0407772832584534 0.967473449626226 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4151" "NMG90_22200" 742.79570775309 -0.0444630911222514 0.228484535902049 -0.194600001906968 0.845706101564351 1 "NULL" "NULL" "major Facilitator Superfamily protein" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4152" "NMG90_22205" 32.5051787766417 0.806880751989034 0.510695677047354 1.57996393596693 0.114115125720621 1 "cotM" "K06335" "spore coat protein M" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4153" "NMG90_22210" 34.0304573283579 0.527222609363644 0.515562820650023 1.0226156507929 0.306489606746068 1 "sspP, cotL" "K06433" "small acid-soluble spore protein P (minor)" "NULL" "NULL" "NULL" "NULL" "PF08179.11" "SspP" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4154" "NMG90_22215" 33.4068846055169 -0.27317401787094 0.41470161996545 -0.658724260333728 0.510072851239432 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4155" "NMG90_22220" 45.9126677832508 0.510869054147081 0.352124942981886 1.45081757009574 0.146830665805707 1 "pdgA" "K22278" "peptidoglycan-N-acetylglucosamine deacetylase" "NULL" "NULL" "NULL" "NULL" "PF01522.20" "Polysacc_deac_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0726" "CDA1" "Predicted xylanase/chitin deacetylase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4156" "NMG90_22225" 74.7721818055124 0.321829914458968 0.470711781652892 0.683709069972439 0.494158894992212 1 "sspO, cotK" "K06432" "small acid-soluble spore protein O (minor)" "NULL" "NULL" "NULL" "NULL" "PF08175.11" "SspO" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4157" "NMG90_22230" 431477.619008488 0.0847093884090979 0.208224550193988 0.406817487804296 0.684142041601545 1 "ACO, acnA" "K01681" "aconitate hydratase" "M00009==M00010==M00012==M00173==M00740" "Citrate cycle (TCA cycle, Krebs cycle)==Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate==Glyoxylate cycle==Reductive citrate cycle (Arnon-Buchanan cycle)==Methylaspartate cycle" "ko00020==ko00630==ko00720==ko01100==ko01110==ko01120==ko01200==ko01210==ko01230" "Citrate cycle (TCA cycle)==Glyoxylate and dicarboxylate metabolism==Carbon fixation pathways in prokaryotes==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF00330.19" "Aconitase" "-" "NULL" "NULL" "NULL" "NULL" "COG1048" "AcnA" "Aconitase A" "Energy production and conversion" "KOG0452" "KOG0452" "RNA-binding translational regulator IRP (aconitase superfamily)" "RNA processing and modification, Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4158" "NMG90_22235" 35.6021495530164 0.178664289993802 0.360281454433757 0.495901989389388 0.619963562510825 1 "ABCB-BAC" "K06147" "ATP-binding cassette, subfamily B, bacterial" "NULL" "NULL" "NULL" "NULL" "PF00664.22" "ABC_membrane" "-" "NULL" "NULL" "NULL" "NULL" "COG1132" "MdlB" "ABC-type multidrug transport system, ATPase and permease components" "Defense mechanisms" "KOG0058" "KOG0058" "Peptide exporter, ABC superfamily" "Intracellular trafficking, secretion, and vesicular transport" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4159" "NMG90_22240" 397.523458160872 -0.221455550982424 0.231329808334032 -0.957315239991251 0.338408165413982 1 "NULL" "NULL" "ymzC-like family protein" "NULL" "NULL" "NULL" "NULL" "PF14157.5" "YmzC" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4160" "NMG90_22245" 146.35404734082 -0.0494437348653339 0.318946787946772 -0.155021893098937 0.876804057750203 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4161" "NMG90_22250" 3305.4512418356 -0.0703240991827753 0.193343416886735 -0.363726369975 0.716062349806478 1 "NULL" "NULL" "alkyl hydroperoxide reductase/Thiol specific antioxidant/Mal allergen" "NULL" "NULL" "NULL" "NULL" "PF00578.20" "AhpC-TSA" "-" "NULL" "NULL" "NULL" "NULL" "COG1225" "Bcp" "Peroxiredoxin" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4162" "NMG90_22255" 2236.82050550006 -0.214594637918971 0.156920813354554 -1.36753457576151 0.1714578073775 1 "dnaQ" "K02342" "DNA polymerase III subunit epsilon" "NULL" "NULL" "ko03030==ko03430==ko03440" "DNA replication==Mismatch repair==Homologous recombination" "PF00929.23" "RNase_T" "-" "NULL" "NULL" "NULL" "NULL" "COG0847" "DnaQ" "DNA polymerase III, epsilon subunit and related 3'-5' exonucleases" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4163" "NMG90_22260" 30.7392447696565 -0.215311794023821 0.451233508426242 -0.477162688504139 0.633246277842316 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13040.5" "Fur_reg_FbpB" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4164" "NMG90_22265" 33.2915263562849 -0.201590767814606 0.375940850915635 -0.536230014172749 0.591799592463455 1 "sspN" "K06431" "small acid-soluble spore protein N (minor)" "NULL" "NULL" "NULL" "NULL" "PF08177.10" "SspN" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4165" "NMG90_22270" 265.080087536844 0.50034669161429 0.197799798312453 2.52956118197816 0.0114205260788118 1 "yaaH" "K06306" "spore germination protein" "NULL" "NULL" "NULL" "NULL" "PF00704.27" "Glyco_hydro_18" "-" "NULL" "NULL" "NULL" "NULL" "COG3858" "COG3858" "Predicted glycosyl hydrolase" "General function prediction only" "KOG2806" "KOG2806" "Chitinase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4166" "NMG90_22275" 1774.70603449062 -0.0809694940851929 0.174640021702479 -0.463636532427456 0.642908175872013 1 "ybgC" "K07107" "acyl-CoA thioester hydrolase" "NULL" "NULL" "NULL" "NULL" "PF03061.21" "4HBT" "-" "NULL" "NULL" "NULL" "NULL" "COG0824" "FcbC" "Predicted thioesterase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4167" "NMG90_22280" 6684.98655707385 0.0431380324743365 0.162733207657658 0.265084386249463 0.790944455173998 1 "NULL" "NULL" "HesB/YadR/YfhF-family protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG4841" "COG4841" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4168" "NMG90_22285" 8312.18171122685 0.116816472876669 0.135234012751604 0.8638098544871 0.387692353498838 1 "plsY" "K08591" "acyl phosphate:glycerol-3-phosphate acyltransferase" "NULL" "NULL" "ko00561==ko00564==ko01100==ko01110" "Glycerolipid metabolism==Glycerophospholipid metabolism==Metabolic pathways==Biosynthesis of secondary metabolites" "PF02660.14" "G3P_acyltransf" "-" "NULL" "NULL" "NULL" "NULL" "COG0344" "COG0344" "Predicted membrane protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4169" "NMG90_22290" 12541.0821973062 0.106063994965631 0.222307340079481 0.477105231557851 0.633287189544802 1 "nrdD" "K21636" "ribonucleoside-triphosphate reductase (formate)" "M00053" "Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP" "ko00230==ko00240==ko01100" "Purine metabolism==Pyrimidine metabolism==Metabolic pathways" "PF13597.5" "NRDD" "-" "NULL" "NULL" "NULL" "NULL" "COG1328" "NrdD" "Oxygen-sensitive ribonucleoside-triphosphate reductase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4170" "NMG90_22295" 2678.11907248399 0.120819492597689 0.202089729765633 0.597850730652196 0.549939537213676 1 "nrdG" "K04068" "anaerobic ribonucleoside-triphosphate reductase activating protein" "NULL" "NULL" "NULL" "NULL" "PF13353.5" "Fer4_12" "-" "NULL" "NULL" "NULL" "NULL" "COG0602" "NrdG" "Organic radical activating enzymes" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4171" "NMG90_22300" 6262.40939334578 0.119047019728335 0.189047763770661 0.629719269637883 0.528878272790251 1 "K02483" "K02483" "two-component system, OmpR family, response regulator" "NULL" "NULL" "NULL" "NULL" "PF00072.23" "Response_reg" "-" "NULL" "NULL" "NULL" "NULL" "COG0745" "OmpR" "Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain" "Signal transduction mechanisms / Transcription" "KOG0519" "KOG0519" "Sensory transduction histidine kinase" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4172" "NMG90_22305" 44770.0764832311 -0.0721548205100401 0.263109739505964 -0.274238500807776 0.783901342459937 1 "degP, htrA" "K04771" "serine protease Do" "NULL" "NULL" "ko01503==ko02020" "Cationic antimicrobial peptide (CAMP) resistance==Two-component system" "PF13180.5" "PDZ_2" "-" "NULL" "NULL" "NULL" "NULL" "COG0265" "DegQ" "Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain" "Posttranslational modification, protein turnover, chaperones" "KOG1320" "KOG1320" "Serine protease" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4173" "NMG90_22310" 7588.33882982851 -0.0934061157663898 0.176395772343004 -0.52952581870704 0.596440738789732 1 "K06929" "K06929" "uncharacterized protein" "NULL" "NULL" "NULL" "NULL" "PF13380.5" "CoA_binding_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1832" "COG1832" "Predicted CoA-binding protein" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4174" "NMG90_22315" 3609.26402724014 -0.0793902336907307 0.124254077250171 -0.638934636574443 0.522865454327747 1 "parE" "K02622" "topoisomerase IV subunit B" "NULL" "NULL" "NULL" "NULL" "PF00204.24" "DNA_gyraseB" "-" "NULL" "NULL" "NULL" "NULL" "COG0187" "GyrB" "Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), B subunit" "DNA replication, recombination, and repair" "KOG0355" "KOG0355" "DNA topoisomerase type II" "Chromatin structure and dynamics" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4175" "NMG90_22320" 4735.91981508288 -0.0106741893181758 0.15399820903175 -0.0693137237458068 0.944739902041647 1 "parC" "K02621" "topoisomerase IV subunit A" "NULL" "NULL" "NULL" "NULL" "PF03989.12" "DNA_gyraseA_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0188" "GyrA" "Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), A subunit" "DNA replication, recombination, and repair" "KOG0355" "KOG0355" "DNA topoisomerase type II" "Chromatin structure and dynamics" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4176" "NMG90_22325" 367.760520391626 0.143366383602567 0.204175722356486 0.702171550799037 0.482572185164142 1 "iolW" "K16044" "scyllo-inositol 2-dehydrogenase (NADP+)" "NULL" "NULL" "ko00562==ko01100==ko01120" "Inositol phosphate metabolism==Metabolic pathways==Microbial metabolism in diverse environments" "PF01408.21" "GFO_IDH_MocA" "-" "NULL" "NULL" "NULL" "NULL" "COG0673" "MviM" "Predicted dehydrogenases and related proteins" "General function prediction only" "KOG2742" "KOG2742" "Predicted oxidoreductase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4177" "NMG90_22330" 193.382920376088 -0.0177449758395482 0.294488367104074 -0.060256967071562 0.95195097493489 1 "phnB" "K04750" "PhnB protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG2764" "PhnB" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4178" "NMG90_22335" 322.250818036679 -0.00105548708479219 0.208612315519725 -0.00505956267328995 0.995963070282253 1 "NULL" "NULL" "deoR-like helix-turn-helix domain protein" "NULL" "NULL" "NULL" "NULL" "PF13280.5" "WYL" "-" "NULL" "NULL" "NULL" "NULL" "COG2378" "COG2378" "Predicted transcriptional regulator" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4179" "NMG90_22340" 334.123878718392 0.156833488395753 0.169789010259775 0.923696346163981 0.355644435014005 1 "NULL" "NULL" "bacterial regulatory s, tetR family protein" "NULL" "NULL" "NULL" "NULL" "PF00440.22" "TetR_N" "-" "NULL" "NULL" "NULL" "NULL" "COG1309" "AcrR" "Transcriptional regulator" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4180" "NMG90_22345" 591.715167637869 -0.129632618484673 0.237402995079859 -0.54604457892819 0.585035294346477 1 "ABC-2.A" "K01990" "ABC-2 type transport system ATP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF13304.5" "AAA_21" "-" "NULL" "NULL" "NULL" "NULL" "COG1131" "CcmA" "ABC-type multidrug transport system, ATPase component" "Defense mechanisms" "KOG0059" "KOG0059" "Lipid exporter ABCA1 and related proteins, ABC superfamily" "Lipid transport and metabolism, General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4181" "NMG90_22350" 596.359376191345 0.0942236912406189 0.22034866793391 0.427611803257552 0.668933771121742 1 "ABC-2.P" "K01992" "ABC-2 type transport system permease protein" "NULL" "NULL" "NULL" "NULL" "PF12679.6" "ABC2_membrane_2" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4182" "NMG90_22355" 158.880632541944 -0.124059743092508 0.272094631076618 -0.455943370148949 0.648430701083709 1 "rpoE" "K03088" "RNA polymerase sigma-70 factor, ECF subfamily" "NULL" "NULL" "NULL" "NULL" "PF04542.13" "Sigma70_r2" "-" "NULL" "NULL" "NULL" "NULL" "COG1595" "RpoE" "DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4183" "NMG90_22360" 349.041426423939 -0.05227422335431 0.242297811145346 -0.215743687931843 0.829187545001539 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4184" "NMG90_22365" 393.055048626922 0.268527489130242 0.235576918684795 1.1398718118456 0.254339710210115 1 "tagT_U_V" "K01005" "polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase" "NULL" "NULL" "NULL" "NULL" "PF03816.13" "LytR_cpsA_psr" "-" "NULL" "NULL" "NULL" "NULL" "COG1316" "LytR" "Transcriptional regulator" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4185" "NMG90_22370" 404793.432079877 0.166341998865593 0.152861759652334 1.0881858173288 0.276513084538075 1 "oppA, mppA" "K15580" "oligopeptide transport system substrate-binding protein" "NULL" "NULL" "ko01501==ko02010==ko02024" "beta-Lactam resistance==ABC transporters==Quorum sensing" "PF00496.21" "SBP_bac_5" "-" "NULL" "NULL" "NULL" "NULL" "COG4166" "OppA" "ABC-type oligopeptide transport system, periplasmic component" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4186" "NMG90_22375" 145811.442376513 0.180794643764369 0.218628322058601 0.826949784282335 0.408265524139274 1 "oppA, mppA" "K15580" "oligopeptide transport system substrate-binding protein" "NULL" "NULL" "ko01501==ko02010==ko02024" "beta-Lactam resistance==ABC transporters==Quorum sensing" "PF00496.21" "SBP_bac_5" "-" "NULL" "NULL" "NULL" "NULL" "COG4166" "OppA" "ABC-type oligopeptide transport system, periplasmic component" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4187" "NMG90_22380" 419282.517487664 0.0914784355069036 0.198235100732957 0.461464368160179 0.644465479780035 1 "oppA, mppA" "K15580" "oligopeptide transport system substrate-binding protein" "NULL" "NULL" "ko01501==ko02010==ko02024" "beta-Lactam resistance==ABC transporters==Quorum sensing" "PF00496.21" "SBP_bac_5" "-" "NULL" "NULL" "NULL" "NULL" "COG4166" "OppA" "ABC-type oligopeptide transport system, periplasmic component" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4188" "NMG90_22385" 444.888952731899 -0.535737470572906 0.3524550398781 -1.52001648425341 0.128506832714339 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF08241.11" "Methyltransf_11" "-" "NULL" "NULL" "NULL" "NULL" "COG2226" "UbiE" "Methylase involved in ubiquinone/menaquinone biosynthesis" "Coenzyme metabolism" "KOG1540" "KOG1540" "Ubiquinone biosynthesis methyltransferase COQ5" "Coenzyme transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4189" "NMG90_22390" 26.4547876980744 0.107221676620223 0.4329248767945 0.247668088316206 0.804391224557009 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4190" "NMG90_22395" 3.41187091626794 -0.451606621065669 1.24648587282061 -0.362303842276006 0.717124987225915 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4191" "NMG90_22400" 1675.47894444186 -0.101444093575961 0.202215430139915 -0.501663466065725 0.615904267512212 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
